ifrs_IncreaseDecreaseThroughTreasuryShareTransactions,112
ifrs_IntangibleAssetsOtherThanGoodwill,92
ifrs_Inventories,84
ifrs_InvestmentAccountedForUsingEquityMethod,110
ifrs_InvestmentProperty,94
ifrs_InvestmentsInAssociates,112
ifrs_InvestmentsInJointVentures,114
ifrs_InvestmentsInSubsidiaries,114
ifrs_InvestmentsInSubsidiariesJointVenturesAndAssociates,113
ifrs_IssueOfEquity,100
ifrs_IssuedCapital,95
ifrs_Liabilities,83
ifrs_LiabilitiesIncludedInDisposalGroupsClassifiedAsHeldForSale,112
ifrs_LongtermMiscellaneousOtherProvisions,113
ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,114
ifrs_NoncontrollingInterests,95
ifrs_NoncurrentAssets,83
ifrs_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,111
ifrs_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,114
ifrs_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,114
ifrs_NoncurrentLiabilities,83
ifrs_NoncurrentPayables,113
ifrs_NoncurrentProvisions,110
ifrs_OtherComprehensiveIncome,89
ifrs_OtherComprehensiveIncomeNetOfTaxActuarialGainsLossesOnDefinedBenefitPlans,108
ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,111
ifrs_OtherComprehensiveIncomeNetOfTaxCashFlowHedges,114
ifrs_OtherComprehensiveIncomeNetOfTaxExchangeDifferencesOnTranslation,111
ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,113
ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,112
ifrs_OtherCurrentFinancialAssets,100
ifrs_OtherCurrentFinancialLiabilities,98
ifrs_OtherCurrentNonfinancialAssets,105
ifrs_OtherCurrentNonfinancialLiabilities,110
ifrs_OtherEquityInterest,114
ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,114
ifrs_OtherNoncurrentFinancialAssets,98
ifrs_OtherNoncurrentFinancialLiabilities,105
ifrs_OtherNoncurrentNonfinancialAssets,111
ifrs_OtherNoncurrentNonfinancialLiabilities,113
ifrs_OtherRevenue,113
ifrs_OtherShorttermProvisions,114
ifrs_ProfitLoss,83
ifrs_ProfitLossAttributableToNoncontrollingInterests,102
ifrs_ProfitLossAttributableToOwnersOfParent,98
ifrs_ProfitLossBeforeTax,83
ifrs_ProfitLossFromContinuingOperations,105
ifrs_ProfitLossFromDiscontinuedOperations,106
ifrs_PropertyPlantAndEquipment,83
ifrs_ReclassificationAdjustmentsOnExchangeDifferencesOnTranslationNetOfTax,114
ifrs_RetainedEarnings,86
ifrs_Revenue,83
ifrs_RevenueFromConstructionContracts,113
ifrs_RevenueFromRenderingOfServices,112
ifrs_RevenueFromSaleOfGoods,111
ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,113
ifrs_SharePremium,108
ifrs_SharebasedPaymentTransactions,114
ifrs_ShorttermBorrowings,101
ifrs_ShorttermInvestmentsClassifiedAsCashEquivalents,114
ifrs_ShorttermMiscellaneousOtherProvisions,113
ifrs_ShorttermOnerousContractsProvision,114
ifrs_TradeAndOtherCurrentPayables,89
ifrs_TradeAndOtherCurrentReceivables,90
ifrs_TreasuryShares,112
